"ticket_id","seat_id","board_id","alight_id","schedule_id","travel_agent","booking_date","passenger_id","gross_amount","confirmed"
12051,351,22,23,81,0,"2020-10-11",1901,700,1
12052,352,18,23,81,0,"2020-10-12",508,700,1
12053,353,23,24,81,0,"2020-10-08",2229,700,1
12054,354,19,20,81,0,"2020-10-12",3367,700,1
12055,355,19,23,81,15,"2020-09-08",467,700,0
12056,356,20,24,81,0,"2020-10-10",750,700,0
12057,357,18,21,81,20,"2020-09-06",3032,700,1
12058,358,18,20,81,17,"2020-09-10",1005,700,1
12059,359,19,23,81,0,"2020-10-07",3281,700,0
12060,360,18,24,81,0,"2020-10-12",380,700,1
12061,361,18,24,81,0,"2020-10-10",1852,700,1
12062,362,18,23,81,16,"2020-09-03",1297,700,1
12063,363,22,23,81,0,"2020-10-09",10,700,1
12064,364,19,21,81,0,"2020-10-08",857,700,1
12065,365,23,24,81,0,"2020-10-11",2359,700,1
12066,366,19,21,81,0,"2020-10-08",2028,700,1
12067,367,19,21,81,0,"2020-10-09",726,700,0
12068,368,18,24,81,0,"2020-10-10",566,700,1
12069,369,20,24,81,15,"2020-09-14",1518,700,1
12070,370,18,22,81,0,"2020-10-09",3264,700,1
12071,371,19,24,81,0,"2020-10-10",131,700,1
12072,372,18,23,81,0,"2020-10-07",2702,700,1
12073,373,18,24,81,16,"2020-09-04",328,700,1
12074,374,18,21,81,0,"2020-10-07",3021,700,1
12075,375,20,23,81,0,"2020-10-07",3165,700,1
12076,376,21,24,81,16,"2020-09-05",3181,700,0
12077,377,19,22,81,9,"2020-09-12",2080,700,0
12078,378,22,24,81,2,"2020-09-09",2030,700,1
12079,379,19,24,81,7,"2020-08-30",1517,700,0
12080,380,21,24,81,0,"2020-10-07",3261,700,1
12081,381,18,20,81,0,"2020-10-07",2963,700,1
12082,382,21,23,81,16,"2020-08-29",3431,700,0
12083,383,18,21,81,0,"2020-10-12",3298,700,1
12084,384,22,24,81,0,"2020-10-09",1565,700,0
12085,385,19,23,81,8,"2020-08-29",40,700,1
12086,386,19,22,81,2,"2020-09-07",1523,700,1
12087,387,18,20,81,0,"2020-10-08",2787,700,1
12088,388,19,24,81,0,"2020-10-11",3398,700,1
12089,389,20,22,81,8,"2020-09-07",2308,700,1
12090,390,18,24,81,0,"2020-10-11",1909,700,1
12091,391,18,23,81,0,"2020-10-11",2115,700,1
12092,392,19,24,81,15,"2020-09-12",596,700,1
12093,393,18,24,81,19,"2020-09-10",1752,700,0
12094,394,19,24,81,0,"2020-10-10",1441,700,1
12095,395,20,21,81,9,"2020-08-30",1035,700,1
12096,396,18,20,81,7,"2020-08-31",2582,700,1
12097,397,21,23,81,0,"2020-10-09",1207,700,1
12098,398,18,24,81,0,"2020-10-09",2152,700,0
12099,399,22,23,81,19,"2020-08-26",349,700,1
12100,400,20,21,81,15,"2020-09-14",2859,700,0
12101,401,18,24,81,0,"2020-10-10",1512,700,0
12102,402,18,21,81,0,"2020-10-11",1805,700,1
12103,403,18,22,81,11,"2020-08-30",1358,700,1
12104,404,19,24,81,0,"2020-10-08",2696,700,0
12105,405,20,24,81,3,"2020-09-13",176,700,1
12106,406,18,21,81,10,"2020-08-28",3425,700,1
12107,407,19,20,81,0,"2020-10-12",2758,700,1
12108,408,20,22,81,20,"2020-08-28",2529,700,1
12109,409,19,21,81,20,"2020-09-01",620,700,1
12110,410,19,21,81,0,"2020-10-12",2096,700,1
12111,411,19,23,81,0,"2020-10-12",293,700,1
12112,412,18,22,81,12,"2020-09-09",3412,700,1
12113,413,18,24,81,19,"2020-08-31",1607,700,1
12114,414,18,22,81,0,"2020-10-07",2412,700,1
12115,415,20,24,81,0,"2020-10-08",1043,700,1
12116,416,18,21,81,19,"2020-09-01",1428,700,1
12117,417,18,24,81,0,"2020-10-12",2669,700,1
12118,418,23,24,81,2,"2020-08-27",2630,700,1
12119,419,18,19,81,0,"2020-10-12",1978,700,1
12120,420,22,24,81,0,"2020-10-10",1580,700,1
12121,421,18,23,81,0,"2020-10-12",3401,700,1
12122,422,18,21,81,0,"2020-10-07",3019,700,1
12123,423,19,22,81,0,"2020-10-07",2002,700,1
12124,424,18,21,81,10,"2020-08-30",2533,700,0
12125,425,18,24,81,0,"2020-10-12",995,700,1
12126,426,21,24,81,0,"2020-10-08",2830,700,1
12127,427,21,24,81,13,"2020-09-10",1877,700,1
12128,428,19,24,81,16,"2020-08-28",2110,700,0
12129,429,21,23,81,0,"2020-10-12",554,700,0
12130,430,18,21,81,0,"2020-10-10",2614,700,1
12131,431,22,24,81,0,"2020-10-12",2879,700,1
12132,432,18,20,81,0,"2020-10-10",2904,700,1
12133,433,20,24,81,0,"2020-10-07",2399,700,1
12134,434,20,21,81,0,"2020-10-08",3357,700,0
12135,435,19,22,81,14,"2020-08-28",2983,700,1
12136,436,21,24,81,0,"2020-10-08",1397,700,1
12137,437,18,24,81,19,"2020-08-26",2137,700,1
12138,438,20,24,81,0,"2020-10-07",2988,700,1
12139,439,20,24,81,13,"2020-08-28",1589,700,1
12140,440,19,20,81,6,"2020-08-29",33,700,1
12141,441,22,24,81,0,"2020-10-08",2501,700,1
12142,442,21,24,81,0,"2020-10-08",180,700,1
12143,443,18,22,81,2,"2020-09-10",1771,700,1
12144,444,19,24,81,0,"2020-10-08",2174,700,1
12145,445,18,24,81,0,"2020-10-12",704,700,1
12146,446,18,23,81,0,"2020-10-12",1974,700,1
12147,447,19,24,81,4,"2020-09-04",1674,700,1
12148,448,19,21,81,0,"2020-10-10",1396,700,0
12149,449,18,20,81,0,"2020-10-10",506,700,1
12150,450,18,23,81,14,"2020-09-13",2815,700,1
12151,301,24,20,82,4,"2020-09-08",2300,700,1
12152,302,24,23,82,0,"2020-10-10",2565,700,1
12153,303,24,20,82,20,"2020-09-06",1288,700,1
12154,304,22,20,82,14,"2020-09-10",3273,700,1
12155,305,20,18,82,10,"2020-09-08",686,700,1
12156,306,22,19,82,0,"2020-10-08",2707,700,0
12157,307,23,22,82,0,"2020-10-11",3041,700,1
12158,308,24,21,82,0,"2020-10-07",453,700,0
12159,309,22,18,82,15,"2020-09-13",2577,700,1
12160,310,21,19,82,13,"2020-08-26",189,700,1
12161,311,24,18,82,0,"2020-10-12",2607,700,1
12162,312,21,20,82,0,"2020-10-07",1331,700,1
12163,313,24,20,82,0,"2020-10-07",2870,700,1
12164,314,20,18,82,0,"2020-10-07",3043,700,1
12165,315,20,18,82,0,"2020-10-10",2311,700,1
12166,316,24,18,82,0,"2020-10-08",2504,700,1
12167,317,23,19,82,14,"2020-08-29",789,700,1
12168,318,24,21,82,0,"2020-10-09",3117,700,1
12169,319,23,18,82,0,"2020-10-10",237,700,1
12170,320,24,18,82,14,"2020-09-04",52,700,1
12171,321,24,21,82,9,"2020-09-07",2303,700,1
12172,322,23,18,82,10,"2020-09-09",489,700,1
12173,323,24,20,82,0,"2020-10-09",2251,700,1
12174,324,20,18,82,0,"2020-10-07",825,700,1
12175,325,24,18,82,0,"2020-10-11",2716,700,0
12176,326,23,19,82,4,"2020-09-04",1350,700,1
12177,327,22,18,82,0,"2020-10-11",354,700,1
12178,328,24,20,82,0,"2020-10-07",2380,700,1
12179,329,21,20,82,0,"2020-10-10",3366,700,0
12180,330,21,19,82,2,"2020-09-05",41,700,1
12181,331,22,18,82,0,"2020-10-12",2113,700,1
12182,332,23,20,82,0,"2020-10-08",3486,700,0
12183,333,22,19,82,5,"2020-09-07",2097,700,0
12184,334,22,18,82,0,"2020-10-09",1437,700,1
12185,335,22,20,82,0,"2020-10-07",122,700,0
12186,336,23,19,82,0,"2020-10-12",42,700,1
12187,337,21,19,82,9,"2020-08-27",626,700,0
12188,338,23,18,82,20,"2020-08-30",1749,700,1
12189,339,24,18,82,6,"2020-09-03",3112,700,1
12190,340,24,21,82,0,"2020-10-08",2507,700,1
12191,341,23,18,82,0,"2020-10-08",621,700,1
12192,342,23,18,82,2,"2020-09-12",1947,700,1
12193,343,19,18,82,0,"2020-10-12",512,700,0
12194,344,22,18,82,0,"2020-10-11",2887,700,1
12195,345,24,19,82,0,"2020-10-08",1706,700,1
12196,346,24,21,82,0,"2020-10-12",263,700,1
12197,347,23,18,82,0,"2020-10-09",1511,700,1
12198,348,21,19,82,12,"2020-09-09",2286,700,1
12199,349,24,19,82,0,"2020-10-09",1633,700,1
12200,350,23,21,82,0,"2020-10-11",2838,700,1
12201,351,21,20,82,0,"2020-10-10",947,700,1
12202,352,24,21,82,0,"2020-10-11",1502,700,0
12203,353,23,21,82,2,"2020-09-08",1347,700,1
12204,354,24,20,82,5,"2020-09-09",2813,700,0
12205,355,23,18,82,0,"2020-10-09",346,700,1
12206,356,24,18,82,2,"2020-09-04",511,700,1
12207,357,23,19,82,9,"2020-09-06",1075,700,0
12208,358,23,20,82,18,"2020-09-14",3162,700,1
12209,359,24,18,82,0,"2020-10-08",1575,700,0
12210,360,22,19,82,4,"2020-09-02",80,700,1
12211,361,22,20,82,0,"2020-10-07",587,700,1
12212,362,20,18,82,0,"2020-10-11",2141,700,0
12213,363,23,20,82,11,"2020-08-29",2287,700,1
12214,364,20,18,82,14,"2020-09-12",2065,700,1
12215,365,24,19,82,0,"2020-10-10",157,700,1
12216,366,24,20,82,2,"2020-09-07",2906,700,1
12217,367,24,21,82,0,"2020-10-09",2407,700,1
12218,368,22,18,82,3,"2020-09-14",2018,700,1
12219,369,24,18,82,0,"2020-10-10",148,700,1
12220,370,23,22,82,0,"2020-10-07",609,700,1
12221,371,23,18,82,0,"2020-10-11",111,700,1
12222,372,24,19,82,13,"2020-09-04",3483,700,1
12223,373,24,23,82,0,"2020-10-07",938,700,1
12224,374,24,22,82,15,"2020-09-14",353,700,1
12225,375,24,22,82,0,"2020-10-10",721,700,0
12226,376,24,23,82,0,"2020-10-09",1816,700,1
12227,377,20,19,82,0,"2020-10-07",3152,700,1
12228,378,24,22,82,0,"2020-10-07",405,700,1
12229,379,21,18,82,17,"2020-09-07",2421,700,1
12230,380,23,18,82,13,"2020-09-10",3334,700,1
12231,381,23,19,82,12,"2020-09-07",3358,700,1
12232,382,22,20,82,5,"2020-09-12",1238,700,1
12233,383,24,18,82,9,"2020-08-27",576,700,0
12234,384,23,19,82,0,"2020-10-12",230,700,1
12235,385,22,19,82,0,"2020-10-07",2492,700,1
12236,386,24,23,82,0,"2020-10-12",852,700,0
12237,387,24,18,82,9,"2020-09-05",113,700,1
12238,388,20,18,82,0,"2020-10-11",1247,700,1
12239,389,20,18,82,8,"2020-09-01",2306,700,1
12240,390,23,20,82,1,"2020-08-26",2531,700,1
12241,391,24,18,82,16,"2020-09-09",2578,700,1
12242,392,24,19,82,0,"2020-10-12",3286,700,1
12243,393,23,18,82,0,"2020-10-07",78,700,1
12244,394,23,20,82,0,"2020-10-08",3375,700,1
12245,395,23,19,82,0,"2020-10-08",954,700,0
12246,396,23,19,82,0,"2020-10-07",3203,700,1
12247,397,24,18,82,9,"2020-09-04",2067,700,1
12248,398,22,19,82,0,"2020-10-07",504,700,1
12249,399,21,18,82,11,"2020-09-06",2093,700,0
12250,400,20,18,82,0,"2020-10-09",3387,700,1
12251,401,24,20,82,0,"2020-10-07",1289,700,0
12252,402,24,22,82,0,"2020-10-10",738,700,0
12253,403,19,18,82,2,"2020-09-12",2367,700,1
12254,404,19,18,82,0,"2020-10-10",388,700,1
12255,405,20,19,82,0,"2020-10-11",2165,700,1
12256,406,23,20,82,6,"2020-08-31",1630,700,0
12257,407,24,23,82,2,"2020-09-10",2989,700,0
12258,408,23,19,82,15,"2020-09-09",1842,700,1
12259,409,24,19,82,0,"2020-10-08",3314,700,1
12260,410,23,18,82,0,"2020-10-09",26,700,1
12261,411,23,18,82,0,"2020-10-12",133,700,1
12262,412,23,19,82,20,"2020-09-01",2851,700,0
12263,413,22,19,82,0,"2020-10-08",2482,700,1
12264,414,24,22,82,4,"2020-08-29",2347,700,1
12265,415,21,18,82,0,"2020-10-11",649,700,1
12266,416,23,18,82,0,"2020-10-09",3083,700,0
12267,417,24,21,82,20,"2020-08-25",1791,700,1
12268,418,23,18,82,0,"2020-10-09",396,700,0
12269,419,24,21,82,0,"2020-10-07",2016,700,1
12270,420,24,21,82,7,"2020-08-31",3153,700,1
12271,421,22,18,82,14,"2020-09-01",3430,700,0
12272,422,24,19,82,0,"2020-10-07",1967,700,1
12273,423,23,19,82,0,"2020-10-08",1233,700,1
12274,424,24,19,82,0,"2020-10-11",2777,700,0
12275,425,21,19,82,0,"2020-10-12",1481,700,1
12276,426,20,19,82,1,"2020-08-30",547,700,1
12277,427,22,18,82,7,"2020-09-14",2892,700,1
12278,428,24,19,82,20,"2020-09-07",861,700,1
12279,429,24,19,82,0,"2020-10-09",96,700,1
12280,430,24,18,82,0,"2020-10-12",708,700,1
12281,431,24,20,82,0,"2020-10-09",1016,700,1
12282,432,24,18,82,0,"2020-10-09",2568,700,1
12283,433,24,22,82,8,"2020-08-26",2617,700,1
12284,434,22,19,82,15,"2020-09-11",205,700,1
12285,435,22,19,82,2,"2020-09-09",1855,700,1
12286,436,24,18,82,0,"2020-10-10",108,700,1
12287,437,24,23,82,0,"2020-10-11",2558,700,0
12288,438,24,19,82,20,"2020-09-11",2678,700,1
12289,439,24,18,82,15,"2020-08-26",1878,700,1
12290,440,23,21,82,0,"2020-10-07",387,700,0
12291,441,24,21,82,0,"2020-10-11",3132,700,0
12292,442,23,20,82,0,"2020-10-09",1438,700,1
12293,443,24,19,82,0,"2020-10-11",1679,700,0
12294,444,24,20,82,0,"2020-10-09",1210,700,1
12295,445,24,23,82,13,"2020-09-04",389,700,1
12296,446,20,18,82,0,"2020-10-10",659,700,1
12297,447,19,18,82,6,"2020-09-06",1081,700,0
12298,448,21,19,82,18,"2020-09-03",90,700,1
12299,449,23,19,82,0,"2020-10-10",193,700,1
12300,450,23,18,82,12,"2020-08-25",2747,700,1
12301,301,19,23,83,0,"2020-10-14",2185,700,1
12302,302,21,23,83,12,"2020-09-18",2176,700,1
12303,303,19,24,83,0,"2020-10-16",175,700,1
12304,304,20,23,83,1,"2020-09-14",1657,700,1
12305,305,20,23,83,12,"2020-09-02",2699,700,1
12306,306,18,22,83,0,"2020-10-19",1162,700,0
12307,307,19,22,83,0,"2020-10-16",2903,700,1
12308,308,23,24,83,0,"2020-10-14",75,700,1
12309,309,22,24,83,0,"2020-10-14",2338,700,1
12310,310,21,23,83,0,"2020-10-17",2884,700,1
12311,311,18,23,83,10,"2020-09-06",1551,700,1
12312,312,20,21,83,0,"2020-10-17",1796,700,1
12313,313,23,24,83,0,"2020-10-15",2468,700,1
12314,314,18,24,83,0,"2020-10-19",975,700,1
12315,315,20,24,83,0,"2020-10-15",3488,700,1
12316,316,18,19,83,0,"2020-10-15",2788,700,1
12317,317,20,21,83,14,"2020-09-14",2642,700,1
12318,318,19,23,83,17,"2020-09-09",3176,700,0
12319,319,18,22,83,0,"2020-10-17",539,700,1
12320,320,19,24,83,4,"2020-09-18",1804,700,1
12321,321,18,24,83,0,"2020-10-17",409,700,1
12322,322,20,24,83,0,"2020-10-17",3443,700,1
12323,323,18,23,83,0,"2020-10-15",867,700,1
12324,324,19,24,83,0,"2020-10-18",2083,700,1
12325,325,21,24,83,0,"2020-10-16",1220,700,1
12326,326,19,23,83,0,"2020-10-15",1748,700,0
12327,327,20,24,83,3,"2020-09-05",2864,700,1
12328,328,20,23,83,0,"2020-10-14",97,700,0
12329,329,18,23,83,16,"2020-09-20",1434,700,1
12330,330,20,22,83,0,"2020-10-15",373,700,1
12331,331,19,20,83,0,"2020-10-18",711,700,1
12332,332,19,23,83,0,"2020-10-14",613,700,1
12333,333,22,23,83,0,"2020-10-19",2798,700,0
12334,334,19,21,83,10,"2020-09-13",1345,700,1
12335,335,18,24,83,0,"2020-10-19",2495,700,1
12336,336,18,23,83,0,"2020-10-17",3111,700,0
12337,337,19,21,83,0,"2020-10-17",1643,700,1
12338,338,18,23,83,8,"2020-09-15",1912,700,1
12339,339,18,24,83,0,"2020-10-17",1226,700,1
12340,340,18,24,83,20,"2020-09-17",787,700,1
12341,341,19,24,83,9,"2020-09-13",1853,700,1
12342,342,18,23,83,0,"2020-10-14",2043,700,1
12343,343,20,23,83,0,"2020-10-18",2057,700,1
12344,344,18,22,83,17,"2020-09-08",392,700,1
12345,345,22,24,83,0,"2020-10-15",3349,700,1
12346,346,19,22,83,0,"2020-10-14",1550,700,1
12347,347,20,24,83,0,"2020-10-19",627,700,1
12348,348,18,21,83,0,"2020-10-15",3342,700,1
12349,349,22,24,83,0,"2020-10-17",3348,700,1
12350,350,19,21,83,0,"2020-10-18",521,700,1
12351,351,18,23,83,2,"2020-09-11",45,700,0
12352,352,20,24,83,10,"2020-09-19",3463,700,1
12353,353,21,23,83,0,"2020-10-18",1435,700,0
12354,354,23,24,83,11,"2020-09-20",1157,700,0
12355,355,18,24,83,0,"2020-10-17",1980,700,1
12356,356,19,23,83,0,"2020-10-16",2147,700,1
12357,357,18,24,83,0,"2020-10-16",2711,700,1
12358,358,18,24,83,0,"2020-10-19",1543,700,1
12359,359,20,22,83,0,"2020-10-17",1710,700,1
12360,360,19,24,83,0,"2020-10-17",2704,700,1
12361,361,20,24,83,0,"2020-10-18",2672,700,1
12362,362,18,21,83,14,"2020-09-03",2366,700,1
12363,363,20,22,83,17,"2020-09-16",1687,700,1
12364,364,22,24,83,0,"2020-10-15",204,700,1
12365,365,23,24,83,0,"2020-10-14",173,700,1
12366,366,22,24,83,0,"2020-10-18",886,700,1
12367,367,19,23,83,0,"2020-10-18",2893,700,1
12368,368,18,20,83,13,"2020-09-21",227,700,1
12369,369,22,23,83,15,"2020-09-12",879,700,1
12370,370,18,22,83,0,"2020-10-17",1605,700,1
12371,371,21,24,83,0,"2020-10-14",1863,700,1
12372,372,18,22,83,0,"2020-10-15",2445,700,1
12373,373,19,24,83,5,"2020-09-01",1368,700,1
12374,374,20,22,83,0,"2020-10-14",1329,700,1
12375,375,18,24,83,0,"2020-10-15",608,700,0
12376,376,18,23,83,0,"2020-10-19",881,700,1
12377,377,18,24,83,0,"2020-10-16",2433,700,1
12378,378,21,24,83,1,"2020-09-18",318,700,1
12379,379,20,21,83,0,"2020-10-17",2621,700,1
12380,380,19,20,83,2,"2020-09-10",1454,700,1
12381,381,21,23,83,1,"2020-09-07",3020,700,1
12382,382,19,24,83,5,"2020-09-15",710,700,0
12383,383,18,19,83,20,"2020-09-15",1626,700,1
12384,384,19,23,83,0,"2020-10-17",882,700,1
12385,385,19,24,83,0,"2020-10-16",2435,700,1
12386,386,18,22,83,0,"2020-10-19",3277,700,1
12387,387,18,24,83,0,"2020-10-19",1076,700,1
12388,388,18,23,83,18,"2020-09-12",2305,700,1
12389,389,19,23,83,19,"2020-09-20",796,700,1
12390,390,18,23,83,10,"2020-09-16",306,700,1
12391,391,19,24,83,5,"2020-09-01",963,700,1
12392,392,18,22,83,13,"2020-09-09",3149,700,1
12393,393,18,20,83,15,"2020-09-15",2786,700,1
12394,394,20,24,83,0,"2020-10-17",2928,700,1
12395,395,18,23,83,0,"2020-10-18",742,700,0
12396,396,18,23,83,0,"2020-10-15",276,700,1
12397,397,19,23,83,0,"2020-10-17",2129,700,0
12398,398,19,23,83,17,"2020-09-16",716,700,0
12399,399,18,20,83,2,"2020-09-18",2206,700,1
12400,400,18,23,83,10,"2020-09-16",894,700,0
12401,401,20,24,83,0,"2020-10-19",1286,700,1
12402,402,18,24,83,0,"2020-10-15",2917,700,0
12403,403,21,24,83,10,"2020-09-15",1013,700,1
12404,404,18,24,83,0,"2020-10-14",505,700,1
12405,405,18,24,83,0,"2020-10-19",3049,700,1
12406,406,20,24,83,0,"2020-10-18",191,700,0
12407,407,21,24,83,0,"2020-10-14",292,700,0
12408,408,20,24,83,15,"2020-09-08",3045,700,1
12409,409,21,24,83,0,"2020-10-17",3054,700,1
12410,410,18,21,83,20,"2020-09-20",2140,700,0
12411,411,19,21,83,17,"2020-09-21",271,700,1
12412,412,18,24,83,0,"2020-10-18",383,700,1
12413,413,18,23,83,11,"2020-09-21",3275,700,1
12414,414,18,23,83,12,"2020-09-14",1583,700,1
12415,415,18,24,83,12,"2020-09-05",1519,700,1
12416,416,19,24,83,15,"2020-09-04",2282,700,1
12417,417,18,19,83,13,"2020-09-04",2657,700,0
12418,418,20,23,83,0,"2020-10-17",1870,700,0
12419,419,19,24,83,0,"2020-10-18",2249,700,0
12420,420,18,23,83,10,"2020-09-15",327,700,1
12421,421,18,20,83,8,"2020-09-16",705,700,1
12422,422,19,24,83,0,"2020-10-19",2466,700,1
12423,423,20,23,83,0,"2020-10-14",3299,700,0
12424,424,21,24,83,0,"2020-10-18",1241,700,1
12425,425,23,24,83,0,"2020-10-15",1215,700,1
12426,426,18,22,83,5,"2020-09-04",2515,700,1
12427,427,18,24,83,6,"2020-09-10",2658,700,1
12428,428,18,23,83,0,"2020-10-14",1618,700,1
12429,429,18,24,83,0,"2020-10-15",3271,700,1
12430,430,18,21,83,0,"2020-10-14",924,700,1
12431,431,18,22,83,0,"2020-10-18",407,700,0
12432,432,20,24,83,19,"2020-09-14",1463,700,1
12433,433,19,23,83,2,"2020-09-16",2070,700,1
12434,434,18,21,83,9,"2020-09-09",1100,700,1
12435,435,20,24,83,0,"2020-10-17",3024,700,0
12436,436,20,24,83,0,"2020-10-14",739,700,0
12437,437,19,23,83,0,"2020-10-14",3400,700,1
12438,438,19,24,83,17,"2020-09-14",2566,700,1
12439,439,18,20,83,0,"2020-10-19",254,700,1
12440,440,18,22,83,14,"2020-09-01",707,700,0
12441,441,18,22,83,0,"2020-10-19",2958,700,1
12442,442,18,23,83,0,"2020-10-18",352,700,1
12443,443,18,23,83,0,"2020-10-14",2908,700,1
12444,444,19,24,83,0,"2020-10-18",197,700,0
12445,445,21,23,83,10,"2020-09-05",3134,700,1
12446,446,18,22,83,0,"2020-10-17",428,700,1
12447,447,21,23,83,0,"2020-10-18",979,700,0
12448,448,18,20,83,0,"2020-10-15",2944,700,0
12449,449,20,21,83,0,"2020-10-15",1943,700,1
12450,450,18,21,83,16,"2020-09-04",2855,700,1
12451,301,19,18,84,0,"2020-10-18",3147,700,1
12452,302,23,19,84,18,"2020-09-15",3237,700,1
12453,303,24,20,84,5,"2020-09-19",1270,700,1
12454,304,24,18,84,0,"2020-10-16",62,700,0
12455,305,23,18,84,2,"2020-09-11",1159,700,1
12456,306,24,23,84,0,"2020-10-15",1625,700,1
12457,307,23,20,84,15,"2020-09-03",2920,700,1
12458,308,23,20,84,9,"2020-09-08",1473,700,1
12459,309,20,18,84,5,"2020-09-17",2398,700,1
12460,310,24,21,84,10,"2020-09-21",73,700,1
12461,311,24,21,84,4,"2020-09-07",1312,700,0
12462,312,20,18,84,0,"2020-10-17",1754,700,1
12463,313,20,18,84,0,"2020-10-14",1572,700,1
12464,314,19,18,84,0,"2020-10-14",833,700,1
12465,315,24,19,84,15,"2020-09-08",3369,700,0
12466,316,23,19,84,5,"2020-09-08",2622,700,1
12467,317,23,18,84,12,"2020-09-06",2844,700,1
12468,318,24,20,84,0,"2020-10-18",2900,700,1
12469,319,24,21,84,0,"2020-10-19",3294,700,1
12470,320,24,19,84,18,"2020-09-09",1446,700,0
12471,321,21,19,84,0,"2020-10-15",985,700,1
12472,322,24,20,84,0,"2020-10-16",2377,700,1
12473,323,23,22,84,0,"2020-10-16",1562,700,1
12474,324,22,21,84,8,"2020-09-05",577,700,0
12475,325,24,18,84,0,"2020-10-16",2087,700,1
12476,326,20,19,84,0,"2020-10-19",2032,700,1
12477,327,24,21,84,16,"2020-09-05",1349,700,0
12478,328,21,18,84,20,"2020-09-21",989,700,1
12479,329,21,19,84,16,"2020-09-01",3212,700,1
12480,330,24,19,84,0,"2020-10-16",746,700,0
12481,331,21,19,84,1,"2020-09-12",1521,700,1
12482,332,23,18,84,0,"2020-10-16",1776,700,1
12483,333,24,23,84,0,"2020-10-15",127,700,0
12484,334,24,20,84,2,"2020-09-08",446,700,0
12485,335,23,19,84,0,"2020-10-16",1829,700,1
12486,336,20,18,84,0,"2020-10-18",2929,700,1
12487,337,24,18,84,16,"2020-09-08",2997,700,1
12488,338,24,20,84,0,"2020-10-18",1939,700,1
12489,339,24,23,84,0,"2020-10-18",2312,700,1
12490,340,21,18,84,4,"2020-09-10",2799,700,0
12491,341,24,18,84,10,"2020-09-17",393,700,1
12492,342,24,22,84,0,"2020-10-18",2461,700,1
12493,343,23,18,84,0,"2020-10-14",2456,700,1
12494,344,19,18,84,2,"2020-09-02",46,700,0
12495,345,19,18,84,0,"2020-10-17",3260,700,0
12496,346,21,18,84,0,"2020-10-18",767,700,1
12497,347,19,18,84,20,"2020-09-21",3494,700,1
12498,348,24,21,84,0,"2020-10-14",458,700,0
12499,349,23,18,84,20,"2020-09-03",3048,700,0
12500,350,24,22,84,0,"2020-10-18",125,700,1
12501,351,22,20,84,0,"2020-10-15",452,700,1
12502,352,22,18,84,0,"2020-10-16",1078,700,1
12503,353,23,19,84,0,"2020-10-19",1661,700,1
12504,354,24,18,84,1,"2020-09-08",3004,700,1
12505,355,19,18,84,0,"2020-10-16",2325,700,1
12506,356,24,22,84,4,"2020-09-01",2839,700,1
12507,357,23,21,84,1,"2020-09-13",1655,700,1
12508,358,23,21,84,17,"2020-09-14",1256,700,1
12509,359,19,18,84,0,"2020-10-16",3462,700,0
12510,360,23,21,84,0,"2020-10-14",3126,700,1
12511,361,22,20,84,0,"2020-10-18",2224,700,1
12512,362,23,21,84,0,"2020-10-18",2708,700,0
12513,363,24,22,84,0,"2020-10-17",1578,700,1
12514,364,23,19,84,0,"2020-10-16",3291,700,0
12515,365,21,20,84,0,"2020-10-16",351,700,1
12516,366,24,19,84,16,"2020-09-15",149,700,1
12517,367,21,18,84,0,"2020-10-17",3439,700,1
12518,368,23,18,84,0,"2020-10-15",913,700,1
12519,369,24,20,84,0,"2020-10-18",363,700,1
12520,370,20,18,84,0,"2020-10-14",1820,700,0
12521,371,23,21,84,0,"2020-10-16",3410,700,0
12522,372,22,19,84,0,"2020-10-16",2363,700,1
12523,373,20,18,84,0,"2020-10-19",762,700,1
12524,374,22,18,84,16,"2020-09-13",2088,700,1
12525,375,24,19,84,0,"2020-10-19",1302,700,1
12526,376,24,19,84,0,"2020-10-15",1722,700,1
12527,377,23,18,84,17,"2020-09-16",2623,700,0
12528,378,23,19,84,19,"2020-09-10",1448,700,1
12529,379,23,18,84,0,"2020-10-14",751,700,1
12530,380,24,21,84,11,"2020-09-18",2219,700,0
12531,381,24,20,84,0,"2020-10-16",1898,700,1
12532,382,24,18,84,0,"2020-10-19",2031,700,1
12533,383,20,18,84,17,"2020-09-12",1034,700,1
12534,384,21,18,84,0,"2020-10-19",598,700,1
12535,385,22,18,84,0,"2020-10-18",883,700,1
12536,386,22,19,84,4,"2020-09-06",1192,700,1
12537,387,24,19,84,9,"2020-09-12",793,700,1
12538,388,22,19,84,14,"2020-09-02",3319,700,0
12539,389,24,21,84,0,"2020-10-15",332,700,1
12540,390,21,19,84,0,"2020-10-19",543,700,1
12541,391,23,20,84,0,"2020-10-16",3368,700,1
12542,392,22,19,84,0,"2020-10-18",3022,700,1
12543,393,23,18,84,0,"2020-10-18",3150,700,0
12544,394,23,19,84,5,"2020-09-14",1361,700,1
12545,395,24,19,84,0,"2020-10-14",2584,700,1
12546,396,20,19,84,3,"2020-09-04",3242,700,1
12547,397,24,20,84,1,"2020-09-08",403,700,1
12548,398,24,19,84,0,"2020-10-17",907,700,1
12549,399,19,18,84,0,"2020-10-18",1482,700,0
12550,400,24,19,84,19,"2020-09-03",2384,700,0
12551,401,24,19,84,0,"2020-10-19",2180,700,1
12552,402,24,23,84,17,"2020-09-07",2705,700,0
12553,403,23,18,84,0,"2020-10-15",848,700,1
